year,month,day,temperature,_id
2018,4,12,+4,5e7ac44493d299b2e849d563
2018,4,13,+7,5e7ac44493d299b2e849d564
2018,4,14,+8,5e7ac44493d299b2e849d565
2018,4,15,+10,5e7ac44493d299b2e849d566
2018,4,16,+14,5e7ac44493d299b2e849d567
2018,4,17,+16,5e7ac44493d299b2e849d568
2018,4,18,+17,5e7ac44493d299b2e849d569
2018,4,19,+18,5e7ac44493d299b2e849d56a
2018,4,20,+21,5e7ac44493d299b2e849d56b
2018,4,21,+16,5e7ac44493d299b2e849d56c
2018,4,22,+14,5e7ac44493d299b2e849d56d
2018,4,23,+15,5e7ac44493d299b2e849d56e
2018,4,24,+21,5e7ac44493d299b2e849d56f
2018,4,25,+17,5e7ac44493d299b2e849d570
2018,4,26,+11,5e7ac44493d299b2e849d571
2018,4,27,+15,5e7ac44493d299b2e849d572
2018,4,28,+17,5e7ac44493d299b2e849d573
2018,4,29,+17,5e7ac44493d299b2e849d574
2018,5,1,+15,5e7ac44493d299b2e849d575
2018,5,2,+15,5e7ac44493d299b2e849d576
2018,5,3,+15,5e7ac44493d299b2e849d577
2018,5,4,+5,5e7ac44493d299b2e849d578
2018,5,5,+8,5e7ac44493d299b2e849d579
2018,5,6,+7,5e7ac44493d299b2e849d57a
2018,5,7,+12,5e7ac44493d299b2e849d57b
2018,5,8,+17,5e7ac44493d299b2e849d57c
2018,5,9,+23,5e7ac44493d299b2e849d57d
2018,5,10,+24,5e7ac44493d299b2e849d57e
2018,5,11,+19,5e7ac44493d299b2e849d57f
2018,5,12,+24,5e7ac44493d299b2e849d580
2018,5,13,+18,5e7ac44493d299b2e849d581
2018,5,14,+20,5e7ac44493d299b2e849d582
2018,5,15,+24,5e7ac44493d299b2e849d583
2018,5,16,+12,5e7ac44493d299b2e849d584
2018,5,17,+18,5e7ac44493d299b2e849d585
2018,5,18,+22,5e7ac44493d299b2e849d586
2018,5,19,+23,5e7ac44493d299b2e849d587
2018,5,20,+28,5e7ac44493d299b2e849d588
2018,5,21,+27,5e7ac44493d299b2e849d589
2018,5,22,+28,5e7ac44493d299b2e849d58a
2018,5,23,+10,5e7ac44493d299b2e849d58b
2018,5,24,+14,5e7ac44493d299b2e849d58c
2018,5,25,+11,5e7ac44493d299b2e849d58d
2018,5,26,+18,5e7ac44493d299b2e849d58e
2018,5,27,+21,5e7ac44493d299b2e849d58f
2018,5,28,+24,5e7ac44493d299b2e849d590
2018,5,29,+26,5e7ac44493d299b2e849d591
2018,5,30,+28,5e7ac44493d299b2e849d592
2018,5,31,+24,5e7ac44493d299b2e849d593
2018,6,1,+23,5e7ac44493d299b2e849d594
2018,6,2,+29,5e7ac44493d299b2e849d595
2018,6,3,+31,5e7ac44493d299b2e849d596
2018,6,4,+29,5e7ac44493d299b2e849d597
2018,6,5,+23,5e7ac44493d299b2e849d598
2018,6,6,+19,5e7ac44493d299b2e849d599
2018,6,7,+9,5e7ac44493d299b2e849d59a
2018,6,8,+14,5e7ac44493d299b2e849d59b
2018,6,9,+19,5e7ac44493d299b2e849d59c
2018,6,10,+21,5e7ac44493d299b2e849d59d
2018,6,11,+23,5e7ac44493d299b2e849d59e
2018,6,12,+23,5e7ac44493d299b2e849d59f
2018,6,13,+20,5e7ac44493d299b2e849d5a0
2018,6,14,+22,5e7ac44493d299b2e849d5a1
2018,6,15,+21,5e7ac44493d299b2e849d5a2
2018,6,16,+22,5e7ac44493d299b2e849d5a3
2018,6,17,+18,5e7ac44493d299b2e849d5a4
2018,6,18,+25,5e7ac44493d299b2e849d5a5
2018,6,19,+23,5e7ac44493d299b2e849d5a6
2018,6,20,+15,5e7ac44493d299b2e849d5a7
2018,6,21,+15,5e7ac44493d299b2e849d5a8
2018,6,22,+20,5e7ac44493d299b2e849d5a9
2018,6,23,+13,5e7ac44493d299b2e849d5aa
2018,6,24,+14,5e7ac44493d299b2e849d5ab
2018,6,25,+20,5e7ac44493d299b2e849d5ac
2018,6,26,+18,5e7ac44493d299b2e849d5ad
2018,6,27,+23,5e7ac44493d299b2e849d5ae
2018,6,28,+20,5e7ac44493d299b2e849d5af
2018,6,29,+24,5e7ac44493d299b2e849d5b0
2018,6,30,+25,5e7ac44493d299b2e849d5b1
2018,7,1,+28,5e7ac44493d299b2e849d5b2
2018,7,2,+28,5e7ac44493d299b2e849d5b3
2018,7,3,+24,5e7ac44493d299b2e849d5b4
2018,7,4,+24,5e7ac44493d299b2e849d5b5
2018,7,5,+20,5e7ac44493d299b2e849d5b6
2018,7,6,+21,5e7ac44493d299b2e849d5b7
2018,7,7,+25,5e7ac44493d299b2e849d5b8
2018,7,8,+27,5e7ac44493d299b2e849d5b9
2018,7,9,+18,5e7ac44493d299b2e849d5ba
2018,7,10,+24,5e7ac44493d299b2e849d5bb
2018,7,11,+28,5e7ac44493d299b2e849d5bc
2018,7,12,+26,5e7ac44493d299b2e849d5bd
2018,7,13,+23,5e7ac44493d299b2e849d5be
2018,7,14,+27,5e7ac44493d299b2e849d5bf
2018,7,15,+25,5e7ac44493d299b2e849d5c0
2018,7,16,+27,5e7ac44493d299b2e849d5c1
2018,7,17,+27,5e7ac44493d299b2e849d5c2
2018,7,18,+27,5e7ac44493d299b2e849d5c3
2018,7,19,+27,5e7ac44493d299b2e849d5c4
2018,7,20,+24,5e7ac44493d299b2e849d5c5
2018,7,21,+21,5e7ac44493d299b2e849d5c6
2018,7,22,+20,5e7ac44493d299b2e849d5c7
2018,7,23,+25,5e7ac44493d299b2e849d5c8
2018,7,24,+29,5e7ac44493d299b2e849d5c9
2018,7,25,+30,5e7ac44493d299b2e849d5ca
2018,7,26,+24,5e7ac44493d299b2e849d5cb
2018,7,27,+25,5e7ac44493d299b2e849d5cc
2018,7,28,+30,5e7ac44493d299b2e849d5cd
2018,7,29,+30,5e7ac44493d299b2e849d5ce
2018,7,30,+27,5e7ac44493d299b2e849d5cf
2018,7,31,+24,5e7ac44493d299b2e849d5d0
2018,8,1,+26,5e7ac44493d299b2e849d5d1
2018,8,2,+26,5e7ac44493d299b2e849d5d2
2018,8,3,+20,5e7ac44493d299b2e849d5d3
2018,8,4,+25,5e7ac44493d299b2e849d5d4
2018,8,5,+26,5e7ac44493d299b2e849d5d5
2018,8,6,+27,5e7ac44493d299b2e849d5d6
2018,8,7,+28,5e7ac44493d299b2e849d5d7
2018,8,8,+25,5e7ac44493d299b2e849d5d8
2018,8,9,+26,5e7ac44493d299b2e849d5d9
2018,8,10,+22,5e7ac44493d299b2e849d5da
2018,8,11,+25,5e7ac44493d299b2e849d5db
2018,8,12,+24,5e7ac44493d299b2e849d5dc
2018,8,13,+26,5e7ac44493d299b2e849d5dd
2018,8,14,+24,5e7ac44493d299b2e849d5de
2018,8,15,+20,5e7ac44493d299b2e849d5df
2018,8,16,+21,5e7ac44493d299b2e849d5e0
2018,8,17,+25,5e7ac44493d299b2e849d5e1
2018,8,18,+24,5e7ac44493d299b2e849d5e2
2018,8,19,+24,5e7ac44493d299b2e849d5e3
2018,8,20,+24,5e7ac44493d299b2e849d5e4
2018,8,21,+22,5e7ac44493d299b2e849d5e5
2018,8,22,+21,5e7ac44493d299b2e849d5e6
2018,8,23,+25,5e7ac44493d299b2e849d5e7
2018,8,24,+25,5e7ac44493d299b2e849d5e8
2018,8,25,+25,5e7ac44493d299b2e849d5e9
2018,8,26,+21,5e7ac44493d299b2e849d5ea
2018,8,27,+26,5e7ac44493d299b2e849d5eb
2018,8,28,+24,5e7ac44493d299b2e849d5ec
2018,8,29,+20,5e7ac44493d299b2e849d5ed
2018,8,30,+17,5e7ac44493d299b2e849d5ee
2018,8,31,+17,5e7ac44493d299b2e849d5ef
2018,9,1,+21,5e7ac44493d299b2e849d5f0
2018,9,2,+24,5e7ac44493d299b2e849d5f1
2018,9,3,+23,5e7ac44493d299b2e849d5f2
2018,9,4,+16,5e7ac44493d299b2e849d5f3
2018,9,5,+15,5e7ac44493d299b2e849d5f4
2018,9,6,+19,5e7ac44493d299b2e849d5f5
2018,9,7,+13,5e7ac44493d299b2e849d5f6
2018,9,8,+15,5e7ac44493d299b2e849d5f7
2018,9,9,+12,5e7ac44493d299b2e849d5f8
2018,9,10,+17,5e7ac44493d299b2e849d5f9
2018,9,11,+21,5e7ac44493d299b2e849d5fa
2018,9,12,+23,5e7ac44493d299b2e849d5fb
2018,9,13,+21,5e7ac44493d299b2e849d5fc
2018,9,14,+23,5e7ac44493d299b2e849d5fd
2018,9,15,+23,5e7ac44493d299b2e849d5fe
2018,9,16,+19,5e7ac44493d299b2e849d5ff
2018,9,17,+17,5e7ac44493d299b2e849d600
2018,9,19,+23,5e7ac44493d299b2e849d601
2018,9,20,+17,5e7ac44493d299b2e849d602
2018,9,21,+16,5e7ac44493d299b2e849d603
2018,9,22,+12,5e7ac44493d299b2e849d604
2018,9,23,+12,5e7ac44493d299b2e849d605
2018,9,24,+16,5e7ac44493d299b2e849d606
2018,9,25,+18,5e7ac44493d299b2e849d607
2018,9,26,+19,5e7ac44493d299b2e849d608
2018,9,27,+20,5e7ac44493d299b2e849d609
2018,9,28,+20,5e7ac44493d299b2e849d60a
2018,10,1,+15,5e7ac44493d299b2e849d60b
2018,10,2,+15,5e7ac44493d299b2e849d60c
2018,10,3,+17,5e7ac44493d299b2e849d60d
2018,10,4,+21,5e7ac44493d299b2e849d60e
2018,10,5,+22,5e7ac44493d299b2e849d60f
2018,10,6,+22,5e7ac44493d299b2e849d610
2018,10,7,+16,5e7ac44493d299b2e849d611
2018,10,8,+15,5e7ac44493d299b2e849d612
2018,10,9,+9,5e7ac44493d299b2e849d613
2018,10,10,+12,5e7ac44493d299b2e849d614
2018,10,11,+12,5e7ac44493d299b2e849d615
2018,10,12,+13,5e7ac44493d299b2e849d616
2018,10,13,+19,5e7ac44493d299b2e849d617
2018,10,14,+18,5e7ac44493d299b2e849d618
2018,10,15,+8,5e7ac44493d299b2e849d619
2018,10,16,+4,5e7ac44493d299b2e849d61a
2018,10,17,+2,5e7ac44493d299b2e849d61b
2018,10,18,+9,5e7ac44493d299b2e849d61c
2018,10,19,+12,5e7ac44493d299b2e849d61d
2018,10,20,+13,5e7ac44493d299b2e849d61e
2018,10,21,+11,5e7ac44493d299b2e849d61f
2018,10,22,+17,5e7ac44493d299b2e849d620
2018,10,23,+17,5e7ac44493d299b2e849d621
2018,10,24,+9,5e7ac44493d299b2e849d622
2018,10,25,+10,5e7ac44493d299b2e849d623
2018,10,26,+10,5e7ac44493d299b2e849d624
2018,10,27,+4,5e7ac44493d299b2e849d625
2018,10,28,+2,5e7ac44493d299b2e849d626
2018,10,29,+3,5e7ac44493d299b2e849d627
2018,10,30,+4,5e7ac44493d299b2e849d628
2018,10,31,+8,5e7ac44493d299b2e849d629
2018,11,1,+8,5e7ac44493d299b2e849d62a
2018,11,2,+10,5e7ac44493d299b2e849d62b
2018,11,3,+11,5e7ac44493d299b2e849d62c
2018,11,4,+2,5e7ac44493d299b2e849d62d
2018,11,5,0,5e7ac44493d299b2e849d62e
2018,11,6,+2,5e7ac44493d299b2e849d62f
2018,11,7,+3,5e7ac44493d299b2e849d630
2018,11,8,+6,5e7ac44493d299b2e849d631
2018,11,9,0,5e7ac44493d299b2e849d632
2018,11,10,+2,5e7ac44493d299b2e849d633
2018,11,11,+1,5e7ac44493d299b2e849d634
2018,11,12,+1,5e7ac44493d299b2e849d635
2018,11,13,+3,5e7ac44493d299b2e849d636
2018,11,14,+1,5e7ac44493d299b2e849d637
2018,11,15,+2,5e7ac44493d299b2e849d638
2018,11,16,-6,5e7ac44493d299b2e849d639
2018,11,17,-6,5e7ac44493d299b2e849d63a
2018,11,18,-6,5e7ac44493d299b2e849d63b
2018,11,19,-3,5e7ac44493d299b2e849d63c
2018,11,20,-8,5e7ac44493d299b2e849d63d
2018,11,21,-10,5e7ac44493d299b2e849d63e
2018,11,22,-13,5e7ac44493d299b2e849d63f
2018,11,23,-13,5e7ac44493d299b2e849d640
2018,11,24,-6,5e7ac44493d299b2e849d641
2018,11,25,-4,5e7ac44493d299b2e849d642
2018,11,26,+1,5e7ac44493d299b2e849d643
2018,11,27,-2,5e7ac44493d299b2e849d644
2018,11,28,-10,5e7ac44493d299b2e849d645
2018,11,29,-14,5e7ac44493d299b2e849d646
2018,11,30,-12,5e7ac44493d299b2e849d647
2018,12,1,-10,5e7ac44493d299b2e849d648
2018,12,2,-1,5e7ac44493d299b2e849d649
2018,12,3,-1,5e7ac44493d299b2e849d64a
2018,12,4,-7,5e7ac44493d299b2e849d64b
2018,12,5,-17,5e7ac44493d299b2e849d64c
2018,12,6,-17,5e7ac44493d299b2e849d64d
2018,12,7,-22,5e7ac44493d299b2e849d64e
2018,12,8,-19,5e7ac44493d299b2e849d64f
2018,12,9,-18,5e7ac44493d299b2e849d650
2018,12,10,-17,5e7ac44493d299b2e849d651
2018,12,11,-15,5e7ac44493d299b2e849d652
2018,12,12,-13,5e7ac44493d299b2e849d653
2018,12,13,-14,5e7ac44493d299b2e849d654
2018,12,14,-15,5e7ac44493d299b2e849d655
2018,12,15,-10,5e7ac44493d299b2e849d656
2018,12,16,-8,5e7ac44493d299b2e849d657
2018,12,17,-10,5e7ac44493d299b2e849d658
2018,12,18,-13,5e7ac44493d299b2e849d659
2018,12,19,-12,5e7ac44493d299b2e849d65a
2018,12,20,-11,5e7ac44493d299b2e849d65b
2018,12,21,-7,5e7ac44493d299b2e849d65c
2018,12,22,-9,5e7ac44493d299b2e849d65d
2018,12,23,-11,5e7ac44493d299b2e849d65e
2018,12,24,-15,5e7ac44493d299b2e849d65f
2018,12,25,-10,5e7ac44493d299b2e849d660
2018,12,26,-16,5e7ac44493d299b2e849d661
2018,12,27,-16,5e7ac44493d299b2e849d662
2018,12,28,-16,5e7ac44493d299b2e849d663
2018,12,29,-16,5e7ac44493d299b2e849d664
2018,12,30,-11,5e7ac44493d299b2e849d665
2018,12,31,-15,5e7ac44493d299b2e849d666
2019,1,1,-14,5e7ac44493d299b2e849d667
2019,1,2,-14,5e7ac44493d299b2e849d668
2019,1,3,-12,5e7ac44493d299b2e849d669
2019,1,4,-11,5e7ac44493d299b2e849d66a
2019,1,5,-14,5e7ac44493d299b2e849d66b
2019,1,6,-14,5e7ac44493d299b2e849d66c
2019,1,7,-15,5e7ac44493d299b2e849d66d
2019,1,8,-13,5e7ac44493d299b2e849d66e
2019,1,9,-11,5e7ac44493d299b2e849d66f
2019,1,10,-9,5e7ac44493d299b2e849d670
2019,1,11,-11,5e7ac44493d299b2e849d671
2019,1,12,-10,5e7ac44493d299b2e849d672
2019,1,13,-9,5e7ac44493d299b2e849d673
2019,1,14,-11,5e7ac44493d299b2e849d674
2019,1,15,-12,5e7ac44493d299b2e849d675
2019,1,16,-15,5e7ac44493d299b2e849d676
2019,1,17,-21,5e7ac44493d299b2e849d677
2019,1,18,-14,5e7ac44493d299b2e849d678
2019,1,19,-12,5e7ac44493d299b2e849d679
2019,1,20,-14,5e7ac44493d299b2e849d67a
2019,1,21,-16,5e7ac44493d299b2e849d67b
2019,1,22,-12,5e7ac44493d299b2e849d67c
2019,1,23,-13,5e7ac44493d299b2e849d67d
2019,1,24,-12,5e7ac44493d299b2e849d67e
2019,1,25,-8,5e7ac44493d299b2e849d67f
2019,1,26,-12,5e7ac44493d299b2e849d680
2019,1,27,-7,5e7ac44493d299b2e849d681
2019,1,28,-9,5e7ac44493d299b2e849d682
2019,1,29,-9,5e7ac44493d299b2e849d683
2019,1,30,-6,5e7ac44493d299b2e849d684
2019,1,31,-15,5e7ac44493d299b2e849d685
2019,2,1,-15,5e7ac44493d299b2e849d686
2019,2,2,-12,5e7ac44493d299b2e849d687
2019,2,3,-7,5e7ac44493d299b2e849d688
2019,2,4,-16,5e7ac44493d299b2e849d689
2019,2,5,-17,5e7ac44493d299b2e849d68a
2019,2,6,-19,5e7ac44493d299b2e849d68b
2019,2,7,-24,5e7ac44493d299b2e849d68c
2019,2,8,-21,5e7ac44493d299b2e849d68d
2019,2,9,-15,5e7ac44493d299b2e849d68e
2019,2,10,-13,5e7ac44493d299b2e849d68f
2019,2,11,-15,5e7ac44493d299b2e849d690
2019,2,12,-14,5e7ac44493d299b2e849d691
2019,2,13,-10,5e7ac44493d299b2e849d692
2019,2,14,-6,5e7ac44493d299b2e849d693
2019,2,15,-6,5e7ac44493d299b2e849d694
2019,2,16,-4,5e7ac44493d299b2e849d695
2019,2,17,-1,5e7ac44493d299b2e849d696
2019,2,18,+1,5e7ac44493d299b2e849d697
2019,2,19,+2,5e7ac44493d299b2e849d698
2019,2,20,+2,5e7ac44493d299b2e849d699
2019,2,21,+3,5e7ac44493d299b2e849d69a
2019,2,22,0,5e7ac44493d299b2e849d69b
2019,2,23,0,5e7ac44493d299b2e849d69c
2019,2,24,+1,5e7ac44493d299b2e849d69d
2019,2,25,-3,5e7ac44493d299b2e849d69e
2019,2,26,-2,5e7ac44493d299b2e849d69f
2019,2,27,+3,5e7ac44493d299b2e849d6a0
2019,2,28,+2,5e7ac44493d299b2e849d6a1
2019,3,1,+2,5e7ac44493d299b2e849d6a2
2019,3,2,+1,5e7ac44493d299b2e849d6a3
2019,3,3,+3,5e7ac44493d299b2e849d6a4
2019,3,4,+5,5e7ac44493d299b2e849d6a5
2019,3,5,+4,5e7ac44493d299b2e849d6a6
2019,3,6,+1,5e7ac44493d299b2e849d6a7
2019,3,7,+2,5e7ac44493d299b2e849d6a8
2019,3,8,+6,5e7ac44493d299b2e849d6a9
2019,3,9,-1,5e7ac44493d299b2e849d6aa
2019,3,10,+5,5e7ac44493d299b2e849d6ab
2019,3,11,+6,5e7ac44493d299b2e849d6ac
2019,3,12,+4,5e7ac44493d299b2e849d6ad
2019,3,13,+3,5e7ac44493d299b2e849d6ae
2019,3,14,+2,5e7ac44493d299b2e849d6af
2019,3,15,+3,5e7ac44493d299b2e849d6b0
2019,3,16,+3,5e7ac44493d299b2e849d6b1
2019,3,17,+7,5e7ac44493d299b2e849d6b2
2019,3,18,+11,5e7ac44493d299b2e849d6b3
2019,3,19,-1,5e7ac44493d299b2e849d6b4
2019,3,20,-2,5e7ac44493d299b2e849d6b5
2019,3,21,-5,5e7ac44493d299b2e849d6b6
2019,3,22,-2,5e7ac44493d299b2e849d6b7
2019,3,23,-4,5e7ac44493d299b2e849d6b8
2019,3,24,0,5e7ac44493d299b2e849d6b9
2019,3,25,+5,5e7ac44493d299b2e849d6ba
2019,3,26,+3,5e7ac44493d299b2e849d6bb
2019,3,27,+1,5e7ac44493d299b2e849d6bc
2019,3,28,-2,5e7ac44493d299b2e849d6bd
2019,3,29,0,5e7ac44493d299b2e849d6be
2019,3,30,+2,5e7ac44493d299b2e849d6bf
2019,3,31,+3,5e7ac44493d299b2e849d6c0
2019,4,1,+3,5e7ac44493d299b2e849d6c1
2019,4,2,+4,5e7ac44493d299b2e849d6c2
2019,4,3,+7,5e7ac44493d299b2e849d6c3
2019,4,4,+8,5e7ac44493d299b2e849d6c4
2019,4,5,+9,5e7ac44493d299b2e849d6c5
2019,4,6,+6,5e7ac44493d299b2e849d6c6
2019,4,7,+6,5e7ac44493d299b2e849d6c7
2019,4,8,+9,5e7ac44493d299b2e849d6c8
2019,4,9,+12,5e7ac44493d299b2e849d6c9
2019,4,10,+11,5e7ac44493d299b2e849d6ca
2019,4,11,+11,5e7ac44493d299b2e849d6cb
2019,4,12,+16,5e7ac44493d299b2e849d6cc
2019,4,13,+19,5e7ac44493d299b2e849d6cd
2019,4,14,+11,5e7ac44493d299b2e849d6ce
2019,4,15,+15,5e7ac44493d299b2e849d6cf
2019,4,16,+22,5e7ac44493d299b2e849d6d0
2019,4,17,+16,5e7ac44493d299b2e849d6d1
2019,4,18,+7,5e7ac44493d299b2e849d6d2
2019,4,19,+2,5e7ac44493d299b2e849d6d3
2019,4,20,+9,5e7ac44493d299b2e849d6d4
2019,4,21,+12,5e7ac44493d299b2e849d6d5
2019,4,22,+14,5e7ac44493d299b2e849d6d6
2019,4,23,+10,5e7ac44493d299b2e849d6d7
2019,4,24,+7,5e7ac44493d299b2e849d6d8
2019,4,25,+9,5e7ac44493d299b2e849d6d9
2019,4,26,+12,5e7ac44493d299b2e849d6da
2019,4,27,+18,5e7ac44493d299b2e849d6db
2019,4,28,+21,5e7ac44493d299b2e849d6dc
2019,4,29,+19,5e7ac44493d299b2e849d6dd
2019,4,30,+21,5e7ac44493d299b2e849d6de
2019,5,1,+15,5e7ac44493d299b2e849d6df
2019,5,2,+19,5e7ac44493d299b2e849d6e0
2019,5,3,+22,5e7ac44493d299b2e849d6e1
2019,5,4,+24,5e7ac44493d299b2e849d6e2
2019,5,5,+16,5e7ac44493d299b2e849d6e3
2019,5,6,+9,5e7ac44493d299b2e849d6e4
2019,5,7,+10,5e7ac44493d299b2e849d6e5
2019,5,8,+14,5e7ac44493d299b2e849d6e6
2019,5,9,+12,5e7ac44493d299b2e849d6e7
2019,5,10,+12,5e7ac44493d299b2e849d6e8
2019,5,11,+18,5e7ac44493d299b2e849d6e9
2019,5,12,+23,5e7ac44493d299b2e849d6ea
2019,5,13,+29,5e7ac44493d299b2e849d6eb
2019,5,14,+24,5e7ac44493d299b2e849d6ec
2019,5,15,+23,5e7ac44493d299b2e849d6ed
2019,5,16,+26,5e7ac44493d299b2e849d6ee
2019,5,17,+23,5e7ac44493d299b2e849d6ef
2019,5,18,+18,5e7ac44493d299b2e849d6f0
2019,5,19,+19,5e7ac44493d299b2e849d6f1
2019,5,20,+15,5e7ac44493d299b2e849d6f2
2019,5,21,+17,5e7ac44493d299b2e849d6f3
2019,5,22,+17,5e7ac44493d299b2e849d6f4
2019,5,23,+19,5e7ac44493d299b2e849d6f5
2019,5,24,+23,5e7ac44493d299b2e849d6f6
2019,5,25,+28,5e7ac44493d299b2e849d6f7
2019,5,26,+21,5e7ac44493d299b2e849d6f8
2019,5,27,+16,5e7ac44493d299b2e849d6f9
2019,5,28,+14,5e7ac44493d299b2e849d6fa
2019,5,29,+12,5e7ac44493d299b2e849d6fb
2019,5,30,+15,5e7ac44493d299b2e849d6fc
2019,5,31,+18,5e7ac44493d299b2e849d6fd
2019,6,1,+18,5e7ac44493d299b2e849d6fe
2019,6,2,+21,5e7ac44493d299b2e849d6ff
2019,6,3,+18,5e7ac44493d299b2e849d700
2019,6,4,+23,5e7ac44493d299b2e849d701
2019,6,5,+24,5e7ac44493d299b2e849d702
2019,6,6,+21,5e7ac44493d299b2e849d703
2019,6,7,+23,5e7ac44493d299b2e849d704
2019,6,8,+24,5e7ac44493d299b2e849d705
2019,6,9,+21,5e7ac44493d299b2e849d706
2019,6,10,+23,5e7ac44493d299b2e849d707
2019,6,11,+17,5e7ac44493d299b2e849d708
2019,6,12,+19,5e7ac44493d299b2e849d709
2019,6,13,+13,5e7ac44493d299b2e849d70a
2019,6,14,+11,5e7ac44493d299b2e849d70b
2019,6,15,+15,5e7ac44493d299b2e849d70c
2019,6,16,+19,5e7ac44493d299b2e849d70d
2019,6,17,+20,5e7ac44493d299b2e849d70e
2019,6,18,+22,5e7ac44493d299b2e849d70f
2019,6,19,+21,5e7ac44493d299b2e849d710
2019,6,20,+22,5e7ac44493d299b2e849d711
2019,6,21,+24,5e7ac44493d299b2e849d712
2019,6,22,+26,5e7ac44493d299b2e849d713
2019,6,23,+27,5e7ac44493d299b2e849d714
2019,6,24,+28,5e7ac44493d299b2e849d715
2019,6,25,+24,5e7ac44493d299b2e849d716
2019,6,26,+11,5e7ac44493d299b2e849d717
2019,6,27,+18,5e7ac44493d299b2e849d718
2019,6,28,+18,5e7ac44493d299b2e849d719
2019,6,29,+16,5e7ac44493d299b2e849d71a
2019,6,30,+23,5e7ac44493d299b2e849d71b
2019,7,1,+24,5e7ac44493d299b2e849d71c
2019,7,2,+25,5e7ac44493d299b2e849d71d
2019,7,3,+25,5e7ac44493d299b2e849d71e
2019,7,4,+25,5e7ac44493d299b2e849d71f
2019,7,5,+26,5e7ac44493d299b2e849d720
2019,7,6,+26,5e7ac44493d299b2e849d721
2019,7,7,+27,5e7ac44493d299b2e849d722
2019,7,8,+30,5e7ac44493d299b2e849d723
2019,7,9,+29,5e7ac44493d299b2e849d724
2019,7,10,+29,5e7ac44493d299b2e849d725
2019,7,11,+28,5e7ac44493d299b2e849d726
2019,7,12,+29,5e7ac44493d299b2e849d727
2019,7,13,+26,5e7ac44493d299b2e849d728
2019,7,14,+25,5e7ac44493d299b2e849d729
2019,7,15,+26,5e7ac44493d299b2e849d72a
2019,7,16,+24,5e7ac44493d299b2e849d72b
2019,7,17,+22,5e7ac44493d299b2e849d72c
2019,7,18,+27,5e7ac44493d299b2e849d72d
2019,7,19,+26,5e7ac44493d299b2e849d72e
2019,7,20,+29,5e7ac44493d299b2e849d72f
2019,7,21,+29,5e7ac44493d299b2e849d730
2019,7,22,+29,5e7ac44493d299b2e849d731
2019,7,23,+28,5e7ac44493d299b2e849d732
2019,7,24,+15,5e7ac44493d299b2e849d733
2019,7,25,+14,5e7ac44493d299b2e849d734
2019,7,26,+18,5e7ac44493d299b2e849d735
2019,7,27,+24,5e7ac44493d299b2e849d736
2019,7,28,+25,5e7ac44493d299b2e849d737
2019,7,29,+26,5e7ac44493d299b2e849d738
2019,7,30,+24,5e7ac44493d299b2e849d739
2019,8,1,+26,5e7ac44493d299b2e849d73a
2019,8,2,+25,5e7ac44493d299b2e849d73b
2019,8,3,+26,5e7ac44493d299b2e849d73c
2019,8,4,+24,5e7ac44493d299b2e849d73d
2019,8,5,+28,5e7ac44493d299b2e849d73e
2019,8,6,+22,5e7ac44493d299b2e849d73f
2019,8,7,+24,5e7ac44493d299b2e849d740
2019,8,8,+26,5e7ac44493d299b2e849d741
2019,8,9,+21,5e7ac44493d299b2e849d742
2019,8,10,+22,5e7ac44493d299b2e849d743
2019,8,11,+17,5e7ac44493d299b2e849d744
2019,8,12,+22,5e7ac44493d299b2e849d745
2019,8,13,+26,5e7ac44493d299b2e849d746
2019,8,14,+17,5e7ac44493d299b2e849d747
2019,8,15,+19,5e7ac44493d299b2e849d748
2019,8,16,+17,5e7ac44493d299b2e849d749
2019,8,17,+16,5e7ac44493d299b2e849d74a
2019,8,18,+19,5e7ac44493d299b2e849d74b
2019,8,19,+23,5e7ac44493d299b2e849d74c
2019,8,20,+22,5e7ac44493d299b2e849d74d
2019,8,21,+22,5e7ac44493d299b2e849d74e
2019,8,22,+19,5e7ac44493d299b2e849d74f
2019,8,23,+20,5e7ac44493d299b2e849d750
2019,8,24,+19,5e7ac44493d299b2e849d751
2019,8,25,+19,5e7ac44493d299b2e849d752
2019,8,26,+23,5e7ac44493d299b2e849d753
2019,8,27,+25,5e7ac44493d299b2e849d754
2019,8,28,+19,5e7ac44493d299b2e849d755
2019,8,29,+19,5e7ac44493d299b2e849d756
2019,8,30,+21,5e7ac44493d299b2e849d757
2019,8,31,+20,5e7ac44493d299b2e849d758
2019,9,1,+20,5e7ac44493d299b2e849d759
2019,9,2,+21,5e7ac44493d299b2e849d75a
2019,9,3,+22,5e7ac44493d299b2e849d75b
2019,9,4,+25,5e7ac44493d299b2e849d75c
2019,9,5,+28,5e7ac44493d299b2e849d75d
2019,9,6,+22,5e7ac44493d299b2e849d75e
2019,9,7,+25,5e7ac44493d299b2e849d75f
2019,9,8,+23,5e7ac44493d299b2e849d760
2019,9,9,+20,5e7ac44493d299b2e849d761
2019,9,10,+19,5e7ac44493d299b2e849d762
2019,9,11,+19,5e7ac44493d299b2e849d763
2019,9,12,+20,5e7ac44493d299b2e849d764
2019,9,13,+21,5e7ac44493d299b2e849d765
2019,9,14,+20,5e7ac44493d299b2e849d766
2019,9,15,+23,5e7ac44493d299b2e849d767
2019,9,16,+17,5e7ac44493d299b2e849d768
2019,9,17,+17,5e7ac44493d299b2e849d769
